-34.000000,-12.000000,26.000000,-212.520000,-432.400000,432.400000,2992.000000,7520.000000
39.000000,-24.000000,6.000000,-212.520000,-432.400000,432.400000,2960.000000,7104.000000
88.000000,-43.000000,8.000000,-212.520000,-433.320000,438.840000,3008.000000,7040.000000
102.000000,13.000000,23.000000,-212.520000,-433.320000,438.840000,3072.000000,6960.000000
-61.000000,8.000000,-2.000000,-215.280000,-432.400000,438.840000,3120.000000,6752.000000
-29.000000,7.000000,-9.000000,-215.280000,-432.400000,438.840000,3120.000000,6800.000000
6.000000,5.000000,0.000000,-216.200000,-431.480000,438.840000,3088.000000,6752.000000
12.000000,5.000000,1.000000,-216.200000,-431.480000,438.840000,3088.000000,6640.000000
-47.000000,5.000000,-20.000000,-216.200000,-431.480000,438.840000,3088.000000,6624.000000
-18.000000,-2.000000,3.000000,-216.200000,-431.480000,438.840000,3072.000000,6592.000000
-20.000000,7.000000,26.000000,-216.200000,-431.480000,438.840000,3088.000000,6512.000000
-36.000000,-11.000000,11.000000,-218.040000,-430.560000,440.680000,3120.000000,6752.000000
-21.000000,-13.000000,6.000000,-218.040000,-430.560000,440.680000,3072.000000,6640.000000
2.000000,-10.000000,33.000000,-218.040000,-428.720000,440.680000,3104.000000,6704.000000
34.000000,2.000000,91.000000,-218.040000,-428.720000,440.680000,3088.000000,6784.000000
-69.000000,-32.000000,138.000000,-221.720000,-428.720000,442.520000,3088.000000,6784.000000
-31.000000,-68.000000,153.000000,-221.720000,-428.720000,442.520000,3136.000000,7072.000000
-171.000000,-81.000000,217.000000,-227.240000,-428.720000,442.520000,3120.000000,7360.000000
-156.000000,-105.000000,413.000000,-227.240000,-428.720000,442.520000,3152.000000,7280.000000
241.000000,-138.000000,401.000000,-237.360000,-427.800000,439.760000,3152.000000,7456.000000
305.000000,-144.000000,357.000000,-237.360000,-427.800000,439.760000,3152.000000,7088.000000
-72.000000,-108.000000,378.000000,-248.400000,-425.040000,448.040000,3136.000000,7056.000000
-381.000000,-109.000000,434.000000,-261.280000,-424.120000,448.960000,3088.000000,6832.000000
-842.000000,-146.000000,525.000000,-261.280000,-424.120000,448.960000,3280.000000,7392.000000
-474.000000,-240.000000,588.000000,-276.000000,-428.720000,429.640000,3600.000000,8128.000000
-161.000000,-287.000000,595.000000,-276.000000,-428.720000,429.640000,4016.000000,10480.000000
-245.000000,-212.000000,680.000000,-294.400000,-428.720000,424.120000,4848.000000,10064.000000
-202.000000,-182.000000,714.000000,-294.400000,-428.720000,424.120000,5520.000000,9104.000000
-207.000000,-226.000000,612.000000,-316.480000,-424.120000,421.360000,6224.000000,10944.000000
153.000000,-98.000000,543.000000,-316.480000,-424.120000,421.360000,6528.000000,10544.000000
196.000000,41.000000,509.000000,-334.880000,-420.440000,426.880000,6512.000000,9792.000000
68.000000,117.000000,482.000000,-352.360000,-413.080000,429.640000,6384.000000,8928.000000
217.000000,216.000000,495.000000,-352.360000,-413.080000,429.640000,6176.000000,9824.000000
12.000000,283.000000,481.000000,-369.840000,-405.720000,431.480000,5904.000000,10096.000000
-81.000000,279.000000,483.000000,-369.840000,-405.720000,431.480000,5456.000000,9504.000000
106.000000,226.000000,480.000000,-387.320000,-399.280000,430.560000,5056.000000,9920.000000
74.000000,223.000000,437.000000,-387.320000,-399.280000,430.560000,4656.000000,9744.000000
43.000000,262.000000,474.000000,-403.880000,-392.840000,431.480000,4432.000000,11840.000000
-12.000000,200.000000,479.000000,-403.880000,-392.840000,431.480000,4352.000000,10128.000000
-22.000000,128.000000,437.000000,-420.440000,-386.400000,434.240000,4064.000000,10192.000000
-25.000000,56.000000,371.000000,-433.320000,-379.040000,433.320000,3744.000000,11728.000000
-16.000000,11.000000,279.000000,-433.320000,-379.040000,433.320000,3504.000000,11152.000000
-14.000000,42.000000,235.000000,-442.520000,-375.360000,430.560000,3392.000000,9520.000000
-103.000000,89.000000,223.000000,-442.520000,-375.360000,430.560000,3296.000000,11008.000000
45.000000,104.000000,160.000000,-449.880000,-370.760000,428.720000,3232.000000,9664.000000
128.000000,30.000000,114.000000,-449.880000,-370.760000,428.720000,3216.000000,9712.000000
100.000000,28.000000,83.000000,-453.560000,-367.080000,431.480000,3232.000000,9056.000000
85.000000,45.000000,79.000000,-453.560000,-367.080000,431.480000,3200.000000,7936.000000
40.000000,108.000000,3.000000,-453.560000,-367.080000,431.480000,3248.000000,8240.000000
136.000000,146.000000,-24.000000,-460.000000,-362.480000,437.920000,3232.000000,7552.000000
